sid,pre accu,post accu
A002160837SWJFPIAI7L7,,[0.43125]
A10ZJQC7W1QHIO,,[0.49681529]
A13324WUZPFTSU,,[0.50314465]
A1342JQPZWA0IZ,,[0.39375]
A13I77DAQDOP0O,,[0.49044586]
A156I0UDVISMNE,,[0.44585987]
A157EF77UKOOXO,,[0.5]
A159IA6F6H52HQ,,[0.61935484]
A15J42M6EC7Y1K,,[0.42767296]
A171WYHYRYMYQZ,,[0.525]
A18QKM5Z69TLS,,[0.50625]
A19WXHQSBB6P6O,,[0.4625]
A1A8MBDIAQT43U,,[0.48101266]
A1AINTCOQ7NXLX,,[0.43125]
A1AZLJ3R5FQ9B7,,[0.46496815]
A1B4PKGXKL7UOH,,[0.4964539]
A1B7GQTH9YG04X,,[0.53125]
A1BG47GSHQ9WSU,,[0.5875]
A1BQRDDC1NZCST,,[0.525]
A1CDDS7NQPDMTO,,[0.54375]
A1CIEZNXXDSO6V,,[0.525]
A1COS8FJCDM53I,,[0.52531646]
A1G9571XKHWHG3,,[0.47798742]
A1GSEK9J872N9R,,[0.60126582]
A1HFPDHBLO6KZW,,[0.48125]
A1HJV1Z4FCM0N6,,[0.4]
A1HP506HGINWSV,,[0.4875]
A1I90G6VKLPULO,,[0.5125]
A1IN6VRNJ1GRRB,,[0.40880503]
A1JM5XNB4NCZR6,,[0.42138365]
A1K21SF4UU9I89,,[0.48701299]
A1KIL2V6SMJBGX,,[0.59493671]
A1KUHOL3DB3ON,,[0.54375]
A1L69N4ECWU93U,,[0.50625]
A1L7B0F8PVW1D0,,[0.53125]
A1LCCAV2FSJTR0,,[0.47468354]
A1LQOCAT553X7G,,[0.5625]
A1MJVTR0PCKBWW,,[0.44654088]
A1OLW2WXCHKX37,,[0.60126582]
A1OZ1S22HC1MAC,,[0.55]
A1PDF57SAMGMF0,,[0.45]
A1PMK4HE9UYJ1J,,[0.60759494]
A1PQTHY6IUEFFF,,[0.525]
A1QAWECOJYKVO4,,[0.41772152]
A1QZKSYF6GG1LK,,[0.45]
A1RS4KNXAF23WF,,[0.5375]
A1T0S48O0CMXBC,,[0.45512821]
A1T429RLLFTG35,,[0.45625]
A1T4HSFG9NPJ23,,[0.58125]
A1UGB52LY7DEGO,,[0.47798742]
A1UKZRDH1T231M,,[0.675]
A1V0HSH4Q63V5W,,[0.5]
A1V339VY5CNWLS,,[0.39873418]
A1VRBTDT3VJSIA,,[0.50943396]
A1W4IS5NDEFNFL,,[0.5875]
A1WGEJVGY3DI13,,[0.57232704]
A1X0H6VAK3AQE9,,[0.49375]
A1Y9D4RKC3BZQ3,,[0.48101266]
A1YCGICA8XCNBH,,[0.5408805]
A1YR0204H9JTNK,,[0.4522293]
A1Z2QEEPKEK1X1,,[0.525]
A1ZKIH8L6648NG,,[0.525]
A20KWU6IJJX5AT,,[0.4875]
A20M7MAG6N0C4D,,[0.4109589]
A2179410P3XBIQ,,[0.49375]
A2196WCNDZULFS,,[0.56875]
A21D9YDJU8K2QI,,[0.51572327]
A21HUPW67XA7UJ,,[0.4625]
A21ZK49H9LSSRY,,[0.4375]
A21ZNPDJNBKCWG,,[0.475]
A22WWSTT8TU7G1,,[0.44375]
A22ZB2132UJB6Y,,[0.5625]
A24CG5BTB8KQ39,,[0.50314465]
A25ZOL1H79DW0P,,[0.63636364]
A261ZPN1DBO1GT,,[0.47741935]
A26YJJHOW9HXUY,,[0.40625]
A27NU7HHB8ONQN,,[0.55063291]
A27PP69MUCWV0J,,[0.50632911]
A27U34JQKVDTA3,,[0.47468354]
A27VDYB5VONES2,,[0.49685535]
A27ZW1CY6TMKT8,,[0.5375]
A29PKMLH38N148,,[0.5]
A2AG8QSD4IWEC9,,[0.40506329]
A2APR9RN3LEJE8,,[0.55]
A2BLQ1GVEHJR8T,,[0.51875]
A2CVQU44JRXCKU,,[0.44654088]
A2CY1TSQ3KKP5Q,,[0.48734177]
A2DBMKJCUX09Q5,,[0.5]
A2E0X56TAIMWDQ,,[0.46202532]
A2E72ZI1VESTMR,,[0.47798742]
A2E7S35ZI3WBET,,[0.48407643]
A2ELH7YDLFNJUZ,,[0.45625]
A2GU5RTKQWJXNA,,[0.48387097]
A2GVON0W6E874S,,[0.4625]
A2H0A9JR2ZDR24,,[0.69620253]
A2H557RQ3T3LPX,,[0.56050955]
A2HU1HGGYUO3X6,,[0.5]
A2I3X8R5TE3REY,,[0.6]
A2I43BDUPAM00C,,[0.425]
A2IAI2N9IKLCTT,,[0.49685535]
A2INUUEUK5K065,,[0.5]
A2JBNDG0U9IA6I,,[0.48125]
A2JD1QZEPKPD6L,,[0.52564103]
