sid,pre accu,post accu
A10FTGEV1WR18H,,[0.7125]
A1171IQSWQS0K8,,[0.6918239]
A19317A3X87NVM,,[0.64150943]
A1CQ0A0GDCNWQM,,[0.65625]
A1NUO93OHZREC3,,[0.62251656]
A1VFRCYMWGWWCZ,,[0.54605263]
A23A5GN4EU95BU,,[0.63576159]
A27KDTUI0H1KJV,,[0.70625]
A2AJA3UXBCKD9X,,[0.48734177]
A2B8JGCVGBDTL5,,[0.58490566]
A2CAMPAA7650H2,,[0.74842767]
A2GXLM74C7BDI8,,[0.57051282]
A2HJDLSU95MH8Q,,[0.73125]
A2OLSZ6DD9I239,,[0.71518987]
A2S6QOCFC3EAYH,,[0.6835443]
A2WQPFE3ZGE5N8,,[0.70625]
A2WSVHUR3V9TTJ,,[0.65]
A2WZ71TT9AJPV,,[0.6433121]
A34CPKFZXBX1PO,,[0.6125]
A36YITYE70JBQQ,,[0.575]
A376DD71XY793G,,[0.68125]
A3CDWPBKYDDASL,,[0.49056604]
A3DUAHX5VT0ZMY,,[0.675]
A3KKY9HXZRRAIV,,[0.725]
A3MLNAZCS0Y2QP,,[0.64150943]
A3N62A1YVDMKS5,,[0.55033557]
A3NI2W5HH47HP6,,[0.73125]
A3O9J3V0K06IP2,,[0.5483871]
A3VPD34C23PQTQ,,[0.48322148]
A3XU8C72O6LCD,,[0.75159236]
A7G6TFAYTV2FC,,[0.6918239]
ADU7XJYUJLGNA,,[0.67515924]
AEUTD1DUJTF2I,,[0.50649351]
AH4KZU52G2WCN,,[0.66037736]
AKMQH2MGTUWO9,,[0.59119497]
AQ9CUPOYWCR7F,,[0.66875]
AV8GCOTWEB6MP,,[0.41935484]
AZT19Y8A0811M,,[0.59119497]
