sid,pre accu,post accu
A002160837SWJFPIAI7L7,,[0.60625]
A19WXHQSBB6P6O,,[0.6375]
A1GSEK9J872N9R,,[0.68987342]
A1L7B0F8PVW1D0,,[0.46875]
A1MJVTR0PCKBWW,,[0.68553459]
A1PQTHY6IUEFFF,,[0.55625]
A1VRBTDT3VJSIA,,[0.52830189]
A1Y9D4RKC3BZQ3,,[0.47468354]
A1YCGICA8XCNBH,,[0.65408805]
A2196WCNDZULFS,,[0.75]
A21ZK49H9LSSRY,,[0.65625]
A26YJJHOW9HXUY,,[0.7125]
A27VDYB5VONES2,,[0.51572327]
A2CY1TSQ3KKP5Q,,[0.63291139]
A2DBMKJCUX09Q5,,[0.575]
A2H0A9JR2ZDR24,,[0.73417722]
A2I3X8R5TE3REY,,[0.7125]
A2I43BDUPAM00C,,[0.6875]
A2KW17G25L25R8,,[0.59119497]
A2O4TQTT57L48Q,,[0.6375]
A2VFBBFRHFTYOW,,[0.65625]
A2VSUCEXMNSUF5,,[0.66242038]
A2Y9O62M75TPM6,,[0.7388535]
A2Z75NJBZ46RE9,,[0.63924051]
A30H28F41UBJGK,,[0.61875]
A31PXEBRLT9LW,,[0.63924051]
A34CQE6RGU49L7,,[0.79375]
A36PRTZFECB76C,,[0.62264151]
A3B9QNYDDXGL9I,,[0.775]
A3IIA92PUAI331,,[0.68125]
A3IU2E7QCWYEZI,,[0.63125]
A3K5YBCBVBM3RY,,[0.63225806]
A5ZZAWZSH0AMK,,[0.55696203]
AB3L4DBGHX7PG,,[0.6835443]
ADEI2XDEX4B7Q,,[0.6875]
ADL6HFLKUSQOZ,,[0.54545455]
AWKUOA7M4P8YI,,[0.6835443]
AZT19Y8A0811M,,[0.62893082]
